product_id,product_name,category,price,supplier_id
2316,Country,Groceries,166.51,144
2317,Suddenly,Beauty,1670.75,77
2318,Weight,Sports,573.0,461
2319,Cause,Furniture,305.81,477
2320,Body,Groceries,771.42,288
2321,Item,Electronics,679.72,256
2322,Scene,Beauty,1608.04,173
2323,Admit,Beauty,1800.98,5
2324,Watch,Clothing,1484.59,288
2325,Most,Electronics,974.4,478
2326,Friend,Clothing,1762.22,476
2327,Stage,Electronics,1846.5,415
2328,One,Clothing,1889.76,316
2329,Nor,Clothing,1407.19,148
2330,Economy,Beauty,414.24,40
2331,Over,Electronics,149.88,98
2332,Affect,Groceries,78.08,158
2333,Important,Clothing,1946.46,375
2334,Move,Furniture,1761.9,158
2335,Care,Sports,1935.74,365
2336,Public,Groceries,59.92,371
2337,These,Furniture,249.5,176
2338,Result,Clothing,1695.99,146
2339,Amount,Electronics,180.65,410
2340,Then,Clothing,1847.95,367
2341,Moment,Clothing,1055.86,100
2342,Opportunity,Sports,949.17,174
2343,Paper,Clothing,1131.76,258
2344,Politics,Clothing,730.6,246
2345,Friend,Sports,780.73,267
2346,Friend,Furniture,1793.54,426
2347,Look,Groceries,1857.74,249
2348,Exactly,Clothing,1016.05,220
2349,Enough,Electronics,1821.96,328
2350,Major,Electronics,538.32,57
2351,Around,Furniture,1489.42,35
2352,Society,Furniture,1012.13,33
2353,Year,Furniture,1720.49,23
2354,Chance,Electronics,151.51,255
2355,Two,Groceries,734.98,392
2356,Arrive,Beauty,362.21,85
2357,Dog,Electronics,651.16,408
2358,Since,Clothing,758.89,222
2359,Matter,Groceries,1369.85,260
2360,Change,Beauty,1440.32,232
2361,Laugh,Clothing,1686.95,8
2362,Stop,Sports,1579.55,263
2363,Service,Furniture,1822.65,444
2364,Religious,Beauty,247.1,300
2365,Ask,Sports,19.09,363
2366,Western,Sports,1131.58,28
2367,Citizen,Beauty,394.97,182
2368,Force,Sports,672.1,450
2369,Economic,Clothing,408.6,459
2370,Beautiful,Furniture,630.65,386
2371,South,Electronics,1188.71,52
2372,Modern,Beauty,1520.76,71
2373,List,Clothing,1654.17,43
2374,Protect,Furniture,1532.12,494
2375,Actually,Furniture,175.67,250
2376,Bad,Electronics,360.17,105
2377,Start,Furniture,103.91,47
2378,Choice,Electronics,1089.17,56
2379,Play,Clothing,460.96,284
2380,Beyond,Furniture,1729.83,378
2381,Institution,Beauty,1954.06,47
2382,Put,Beauty,534.86,425
2383,Where,Sports,367.0,15
2384,Security,Furniture,1946.83,432
2385,Industry,Groceries,963.45,491
2386,Give,Sports,1919.01,462
2387,Together,Clothing,1354.92,437
2388,So,Groceries,956.69,108
2389,Authority,Electronics,944.46,119
2390,Interest,Electronics,1533.66,4
2391,Practice,Clothing,25.41,38
2392,Between,Sports,455.2,262
2393,Arrive,Beauty,311.67,424
2394,Term,Clothing,8.79,468
2395,Hand,Furniture,1821.4,357
2396,Me,Groceries,493.45,417
2397,Each,Electronics,392.15,37
2398,Movie,Furniture,938.96,155
2399,Behind,Groceries,1967.95,439
2400,Size,Furniture,1770.14,328
2401,Available,Furniture,1207.75,381
2402,Begin,Furniture,625.12,315
2403,Film,Electronics,114.64,161
2404,Think,Clothing,1248.69,230
2405,Tonight,Furniture,1264.01,99
2406,Change,Furniture,1765.78,149
2407,International,Beauty,733.14,232
2408,Cup,Clothing,1552.75,339
2409,Century,Sports,1743.82,106
2410,Offer,Beauty,1904.64,469
2411,Sell,Clothing,1071.7,376
2412,Themselves,Groceries,753.3,85
2413,Reduce,Groceries,1162.24,400
2414,Special,Furniture,122.76,451
2415,Ever,Furniture,1249.12,284
2416,Suddenly,Clothing,808.13,236
2417,Media,Electronics,1510.76,455
2418,Agree,Furniture,556.79,202
2419,Congress,Sports,32.19,240
2420,Society,Furniture,1592.05,423
2421,Assume,Groceries,81.55,11
2422,Least,Clothing,868.88,97
2423,Anyone,Sports,806.19,453
2424,Tend,Electronics,1585.37,463
2425,Reality,Clothing,1573.67,453
2426,Recent,Furniture,1321.73,233
2427,Theory,Groceries,483.7,24
2428,Low,Beauty,1748.09,497
2429,Candidate,Electronics,533.45,494
2430,People,Sports,201.65,307
2431,If,Beauty,240.93,484
2432,Establish,Clothing,34.74,4
2433,Fall,Electronics,1347.55,102
2434,Also,Groceries,1718.84,483
2435,Technology,Groceries,638.53,441
2436,Activity,Sports,1628.82,334
2437,None,Groceries,296.08,9
2438,Way,Electronics,1443.26,286
2439,Up,Electronics,649.46,379
2440,Senior,Furniture,962.71,240
2441,Relationship,Furniture,187.87,140
2442,College,Groceries,539.45,255
2443,Reflect,Sports,1681.1,444
2444,Walk,Sports,197.75,373
2445,Treatment,Groceries,1960.37,143
2446,Mention,Clothing,1689.7,391
2447,Customer,Electronics,415.04,485
2448,Someone,Furniture,1104.97,100
2449,Less,Beauty,1778.82,473
2450,Since,Clothing,845.4,19
2451,Especially,Electronics,1037.03,42
2452,Area,Electronics,93.26,283
2453,Chance,Electronics,711.45,71
2454,Whether,Electronics,1244.39,471
2455,Coach,Groceries,963.92,456
2456,Necessary,Electronics,711.03,155
2457,Cultural,Furniture,1476.29,367
2458,Gas,Groceries,478.38,450
2459,White,Electronics,637.45,475
2460,East,Furniture,993.34,350
2461,Coach,Furniture,1028.61,423
2462,Begin,Beauty,618.64,162
2463,Woman,Sports,1958.81,354
2464,Stock,Beauty,199.67,146
2465,Easy,Electronics,1458.57,67
2466,Town,Beauty,310.31,105
2467,Talk,Beauty,1494.91,74
2468,Choice,Beauty,1935.16,254
2469,Share,Beauty,178.0,20
2470,Much,Clothing,929.59,483
2471,Local,Clothing,553.22,442
2472,Painting,Clothing,622.75,326
2473,Well,Furniture,843.46,213
2474,Political,Groceries,1902.58,500
2475,Arrive,Beauty,141.08,416
2476,Job,Beauty,1373.97,427
2477,Measure,Groceries,1046.9,29
2478,Free,Furniture,1175.38,370
2479,Some,Clothing,726.56,381
2480,Nice,Groceries,1024.34,52
2481,You,Sports,1018.37,373
2482,Gas,Furniture,281.88,242
2483,Trip,Beauty,938.83,111
2484,Remember,Sports,1440.1,33
2485,Low,Clothing,1095.85,239
2486,Evidence,Clothing,873.38,358
2487,Ok,Furniture,813.3,12
2488,Nation,Groceries,1050.74,208
2489,Security,Electronics,1648.92,488
2490,Sure,Beauty,1361.85,201
2491,Property,Sports,1616.52,185
2492,Majority,Electronics,7.56,14
2493,Inside,Electronics,1145.52,298
2494,Inside,Electronics,1377.03,204
2495,House,Electronics,1293.27,18
2496,Fish,Groceries,767.68,320
2497,Skill,Groceries,1021.65,51
2498,Including,Sports,481.9,39
2499,Magazine,Sports,568.14,143
2500,Happy,Beauty,1571.61,161
2501,Floor,Clothing,904.88,127
2502,Visit,Clothing,1646.26,68
2503,Establish,Beauty,392.5,242
2504,Group,Electronics,940.95,347
2505,Sea,Beauty,1753.73,352
2506,Religious,Clothing,1152.03,48
2507,Candidate,Clothing,1424.59,227
2508,Experience,Groceries,517.31,12
2509,Everybody,Sports,1955.27,76
2510,Bag,Clothing,343.48,258
2511,Public,Furniture,660.89,353
2512,Represent,Electronics,1833.41,21
2513,Thus,Sports,1784.29,403
2514,Role,Groceries,1151.69,91
2515,Carry,Furniture,1278.34,274
2516,No,Groceries,192.35,168
2517,Involve,Electronics,1300.07,419
2518,Experience,Groceries,531.29,316
2519,Impact,Sports,627.86,467
2520,To,Sports,1600.87,439
2521,Together,Electronics,281.1,329
2522,Bed,Electronics,194.56,39
2523,Pass,Beauty,613.64,4
2524,His,Furniture,56.88,490
2525,Provide,Sports,1332.36,16
2526,North,Furniture,695.79,97
2527,Safe,Groceries,1874.17,238
2528,Account,Furniture,1505.19,470
2529,Stage,Groceries,674.29,31
2530,Arm,Beauty,1002.05,187
2531,Itself,Sports,1711.01,153
2532,Around,Sports,583.56,209
2533,Hard,Sports,548.03,371
2534,Never,Electronics,472.69,455
2535,Now,Clothing,519.59,108
2536,Beat,Clothing,1942.67,319
2537,Within,Groceries,189.48,481
2538,Under,Sports,1479.74,30
2539,Be,Electronics,965.08,150
2540,Discussion,Electronics,1334.91,460
2541,Mind,Clothing,1678.8,185
2542,Bad,Groceries,218.86,187
2543,Organization,Groceries,207.05,78
2544,Law,Furniture,1740.89,276
2545,Camera,Groceries,343.66,293
2546,Fear,Beauty,1470.24,337
2547,Including,Sports,1897.62,160
2548,Start,Beauty,1681.18,43
2549,Foot,Clothing,1633.46,85
2550,Treatment,Groceries,1247.69,61
2551,Civil,Electronics,690.52,261
2552,Ask,Electronics,1003.75,112
2553,Be,Groceries,1912.24,468
2554,Reach,Electronics,1130.09,302
2555,Bring,Groceries,998.16,202
2556,Watch,Electronics,999.09,411
2557,Human,Beauty,1690.62,493
2558,Special,Beauty,1866.81,306
2559,Above,Groceries,751.84,283
2560,Break,Sports,1677.31,311
2561,Week,Groceries,229.14,72
2562,Record,Clothing,304.47,259
2563,Want,Furniture,1800.84,328
2564,Personal,Clothing,976.45,162
2565,Manager,Groceries,1275.29,249
2566,Benefit,Electronics,674.61,302
2567,To,Furniture,138.31,287
2568,Decide,Groceries,1841.56,149
2569,Would,Furniture,1666.2,121
2570,But,Electronics,431.5,347
2571,Present,Electronics,394.73,496
2572,Visit,Electronics,1982.67,143
2573,Do,Clothing,1890.31,448
2574,Low,Electronics,943.74,103
2575,Data,Clothing,865.51,477
2576,Side,Furniture,569.16,434
2577,Trouble,Sports,967.01,2
2578,Expert,Furniture,1284.09,390
2579,Player,Furniture,1947.17,234
2580,Now,Beauty,1636.78,150
2581,Later,Sports,1700.09,421
2582,Hour,Groceries,667.95,440
2583,Responsibility,Groceries,1447.21,328
2584,Pass,Groceries,1241.2,35
2585,Win,Furniture,1702.56,263
2586,Kitchen,Clothing,450.68,178
2587,And,Clothing,278.94,194
2588,Report,Electronics,109.32,480
2589,Assume,Furniture,692.13,32
2590,All,Furniture,1564.11,100
2591,Appear,Groceries,215.81,367
2592,Dark,Beauty,172.79,254
2593,Travel,Beauty,1885.48,133
2594,News,Electronics,519.54,438
2595,Get,Sports,628.36,122
2596,From,Sports,1371.98,1
2597,Program,Furniture,623.85,69
2598,Well,Electronics,364.38,132
2599,Owner,Groceries,1386.1,122
2600,Hotel,Electronics,1182.91,250
2601,Marriage,Beauty,1313.72,26
2602,Or,Electronics,1612.1,481
2603,Movie,Sports,1160.73,121
2604,Throughout,Electronics,938.37,205
2605,Parent,Electronics,882.15,37
2606,Box,Clothing,970.12,266
2607,Offer,Clothing,980.68,96
2608,Around,Sports,1883.24,453
2609,Physical,Electronics,1500.25,192
2610,Room,Groceries,168.41,142
2611,Outside,Furniture,1150.78,73
2612,Quality,Beauty,546.48,4
2613,Sound,Clothing,119.41,411
2614,Reflect,Sports,801.82,184
2615,Wide,Groceries,1244.85,271
2616,However,Sports,1567.28,264
2617,Dog,Electronics,29.25,111
2618,Information,Sports,385.31,253
2619,Reduce,Furniture,1674.66,380
2620,First,Groceries,504.12,430
2621,Too,Beauty,63.43,74
2622,Week,Clothing,66.45,433
2623,Value,Groceries,1988.78,233
2624,Animal,Groceries,1793.9,343
2625,Almost,Sports,634.31,124
2626,Game,Furniture,6.69,190
2627,Shake,Clothing,1574.24,168
2628,Yourself,Beauty,51.6,327
2629,Short,Electronics,76.38,123
2630,Dream,Furniture,1373.03,491
2631,Leave,Electronics,1666.92,107
2632,Crime,Groceries,723.46,291
2633,Defense,Furniture,1559.97,388
2634,Soon,Electronics,810.99,224
2635,Begin,Beauty,663.22,409
2636,Turn,Furniture,1843.66,359
2637,Chair,Groceries,1676.44,421
2638,Write,Furniture,549.31,444
2639,Scientist,Electronics,1605.24,266
2640,Still,Sports,154.2,363
2641,Cup,Groceries,873.73,84
2642,Glass,Sports,530.85,456
2643,Throughout,Sports,1151.55,418
2644,Administration,Groceries,703.65,201
2645,Quickly,Clothing,1396.3,270
2646,Traditional,Sports,1825.28,177
2647,Provide,Sports,218.4,145
2648,Education,Electronics,1074.26,152
2649,Environmental,Beauty,200.59,249
2650,Law,Groceries,717.45,382
2651,Property,Electronics,1071.29,248
2652,Song,Sports,652.01,146
2653,Measure,Groceries,990.31,331
2654,Floor,Furniture,954.21,443
2655,Describe,Furniture,1748.28,365
2656,Enter,Clothing,531.01,372
2657,Year,Beauty,491.3,419
2658,Soon,Groceries,1621.86,305
2659,Little,Sports,226.21,360
2660,Wish,Beauty,459.59,219
2661,Over,Clothing,1986.04,212
2662,Wait,Beauty,235.66,108
2663,Drive,Beauty,1587.41,420
2664,Interview,Sports,1812.0,182
2665,Write,Beauty,1947.32,123
2666,Development,Clothing,633.66,259
2667,Near,Electronics,496.26,252
2668,Trouble,Sports,1165.75,258
2669,Thank,Furniture,1717.11,293
2670,Number,Furniture,1529.99,488
2671,Attack,Clothing,1077.71,254
2672,Affect,Furniture,1143.52,500
2673,Worry,Electronics,1716.77,367
2674,Paper,Sports,151.88,108
2675,Structure,Beauty,1514.78,37
2676,Its,Groceries,63.88,328
2677,Student,Furniture,1385.24,439
2678,Left,Electronics,1612.4,431
2679,Benefit,Groceries,737.84,318
2680,Sea,Clothing,1817.07,43
2681,Inside,Furniture,589.15,323
2682,Attorney,Electronics,41.04,236
2683,Affect,Electronics,1226.21,1
2684,Serve,Groceries,1851.59,56
2685,Seven,Beauty,325.32,327
2686,She,Electronics,710.04,386
2687,Subject,Sports,1790.3,104
2688,Experience,Sports,56.86,176
2689,Safe,Electronics,576.67,154
2690,Young,Electronics,1086.92,17
2691,Rule,Beauty,109.79,121
2692,Similar,Clothing,1520.5,111
2693,Always,Sports,1817.02,253
2694,Pm,Electronics,226.15,232
2695,Method,Clothing,1758.31,153
2696,Occur,Groceries,7.09,85
2697,Full,Beauty,1319.11,207
2698,Main,Clothing,846.57,145
2699,Newspaper,Beauty,39.92,242
2700,Serious,Electronics,764.33,113
2701,Because,Sports,783.75,278
2702,Already,Beauty,112.35,408
2703,American,Clothing,331.29,94
2704,They,Groceries,1072.18,143
2705,Audience,Clothing,476.97,425
2706,Later,Sports,902.35,348
2707,Image,Beauty,1469.55,288
2708,Might,Sports,1464.83,335
2709,Very,Beauty,1102.03,167
2710,Wish,Electronics,1438.41,180
2711,Brother,Furniture,987.91,129
2712,Water,Clothing,686.94,2
2713,Fast,Clothing,773.16,16
2714,Unit,Electronics,1026.38,108
2715,Employee,Electronics,1946.38,374
2716,Various,Furniture,1159.4,186
2717,Shake,Groceries,1946.35,326
2718,Center,Clothing,357.12,346
2719,Half,Furniture,175.22,418
2720,The,Groceries,648.63,89
2721,Case,Groceries,1153.84,68
2722,Wide,Furniture,1165.33,463
2723,Newspaper,Sports,1173.36,121
2724,Agreement,Beauty,1994.1,192
2725,Education,Sports,1270.05,402
2726,Food,Sports,279.36,170
2727,Far,Clothing,9.4,48
2728,Yet,Groceries,1142.65,337
2729,These,Beauty,167.78,266
2730,Bring,Sports,1020.85,230
2731,Spend,Beauty,1432.34,416
2732,Here,Sports,224.9,388
2733,Discussion,Electronics,1957.99,458
2734,We,Beauty,291.44,36
2735,We,Groceries,705.57,493
2736,Conference,Furniture,1990.98,268
2737,Fish,Electronics,6.19,164
2738,Realize,Sports,1813.39,492
2739,Former,Groceries,1223.71,383
2740,Yeah,Groceries,1689.73,38
2741,Crime,Beauty,835.19,27
2742,Even,Furniture,447.75,98
2743,Trade,Sports,58.28,248
2744,Home,Furniture,1359.88,210
2745,Table,Beauty,714.08,186
2746,Book,Clothing,239.23,253
2747,Let,Groceries,464.1,238
2748,Avoid,Furniture,792.15,344
2749,Model,Sports,719.71,253
2750,Food,Beauty,1807.9,35
2751,Culture,Furniture,1915.28,73
2752,Good,Groceries,592.32,16
2753,Effect,Beauty,1955.66,256
2754,At,Beauty,537.88,488
2755,Society,Groceries,1850.29,451
2756,Quite,Sports,415.5,73
2757,Contain,Beauty,1670.02,236
2758,Develop,Beauty,1653.31,11
2759,Cold,Clothing,416.86,302
2760,Bank,Sports,1307.89,385
2761,Young,Beauty,1795.11,242
2762,Those,Clothing,616.93,450
2763,Audience,Electronics,499.47,195
2764,Although,Groceries,986.14,400
2765,Building,Beauty,1526.04,348
2766,Work,Furniture,1258.11,169
2767,Under,Sports,1331.46,82
2768,Fill,Clothing,1931.21,41
2769,Approach,Beauty,1032.46,110
2770,Expect,Electronics,1546.14,17
2771,Hold,Groceries,783.42,456
2772,Walk,Sports,1542.05,121
2773,Manage,Furniture,1446.37,215
2774,Set,Electronics,286.72,345
2775,Society,Electronics,818.78,58
2776,Continue,Furniture,1387.8,278
2777,Against,Electronics,1977.52,373
2778,Nice,Sports,117.55,384
2779,Yes,Beauty,247.76,383
2780,No,Clothing,1153.64,152
2781,Back,Clothing,1782.57,412
2782,That,Electronics,587.59,87
2783,Activity,Beauty,1778.16,375
2784,Account,Groceries,816.09,353
2785,Important,Electronics,1291.98,434
2786,Mean,Beauty,643.52,496
2787,Throughout,Electronics,1992.21,323
2788,Experience,Beauty,1032.73,152
2789,Else,Beauty,876.24,226
2790,Letter,Electronics,1568.46,437
2791,Young,Electronics,1793.22,323
2792,Police,Furniture,1586.06,20
2793,Of,Clothing,298.24,139
2794,Likely,Electronics,962.52,51
2795,Among,Electronics,1059.08,33
2796,Get,Sports,121.33,338
2797,Since,Groceries,649.44,467
2798,Old,Groceries,141.35,483
2799,Example,Furniture,1849.47,296
2800,Story,Clothing,850.17,358
2801,Year,Furniture,331.2,499
2802,Them,Groceries,1283.7,276
2803,Standard,Clothing,1804.55,465
2804,Country,Beauty,1576.64,188
2805,Structure,Groceries,131.13,453
2806,Score,Electronics,910.93,265
2807,Team,Groceries,422.93,88
2808,Focus,Clothing,353.77,255
2809,Push,Sports,1358.53,277
2810,Democratic,Sports,972.22,275
2811,Significant,Beauty,152.54,361
2812,Appear,Electronics,1390.14,170
2813,Teach,Beauty,910.55,404
2814,Author,Beauty,1678.71,269
2815,Work,Clothing,992.31,362
2816,Adult,Furniture,884.03,500
2817,Future,Electronics,1917.79,163
2818,Question,Groceries,911.59,131
2819,Little,Clothing,134.92,275
2820,Position,Groceries,724.44,42
2821,Reason,Beauty,331.97,471
2822,Available,Groceries,1695.99,485
2823,Manage,Beauty,652.78,390
2824,Space,Furniture,1831.98,416
2825,Half,Furniture,1636.26,418
2826,Born,Beauty,544.97,464
2827,Policy,Furniture,447.62,150
2828,Fund,Groceries,1703.23,393
2829,Nor,Beauty,324.87,307
2830,Raise,Sports,1272.57,360
2831,Physical,Beauty,980.56,238
2832,Their,Sports,1708.68,194
2833,Clearly,Furniture,269.62,134
2834,Interview,Furniture,1981.75,332
2835,Admit,Groceries,1667.48,123
2836,Begin,Electronics,213.77,418
2837,Prevent,Clothing,19.59,247
2838,Simply,Sports,1703.58,57
2839,Sign,Sports,876.46,249
2840,Someone,Beauty,529.6,224
2841,Walk,Groceries,183.48,459
2842,Position,Beauty,504.44,144
2843,Candidate,Clothing,1654.29,356
2844,Defense,Clothing,656.92,24
2845,Enter,Beauty,525.15,237
2846,Floor,Clothing,852.98,185
2847,Everybody,Electronics,1138.44,16
2848,Treatment,Furniture,1519.2,235
2849,Remember,Beauty,1633.59,185
2850,Feeling,Furniture,1479.76,97
2851,Get,Beauty,1929.08,207
2852,Body,Beauty,758.88,139
2853,Body,Electronics,410.85,385
2854,Decade,Electronics,230.12,482
2855,Listen,Clothing,61.15,215
2856,Night,Electronics,1094.9,303
2857,Successful,Beauty,105.12,299
2858,Mr,Furniture,346.61,96
2859,Office,Groceries,1463.89,220
2860,To,Beauty,918.13,291
2861,Yet,Beauty,1511.18,407
2862,Against,Groceries,712.23,411
2863,Dark,Furniture,1597.1,2
2864,Federal,Beauty,1397.23,160
2865,Matter,Sports,1840.11,61
2866,Trade,Furniture,134.54,349
2867,Series,Clothing,1279.04,129
2868,At,Sports,1180.98,220
2869,Usually,Electronics,987.36,440
2870,Avoid,Clothing,1270.39,225
2871,Only,Electronics,37.68,168
2872,Common,Electronics,1618.66,346
2873,Particularly,Furniture,613.13,99
2874,Such,Clothing,1074.39,439
2875,Travel,Groceries,1608.57,428
2876,Only,Furniture,112.53,361
2877,Prove,Beauty,1478.71,26
2878,Different,Electronics,507.27,383
2879,Add,Beauty,1942.58,21
2880,Detail,Electronics,917.71,149
2881,Statement,Furniture,756.68,489
2882,Think,Beauty,352.9,291
2883,Head,Furniture,1780.8,442
2884,Miss,Clothing,1747.02,193
2885,Operation,Groceries,746.88,123
2886,Whom,Electronics,1983.87,181
2887,Evening,Electronics,1325.72,483
2888,Particular,Sports,1316.99,478
2889,People,Beauty,1855.33,378
2890,Away,Clothing,113.92,91
2891,Leg,Furniture,819.44,369
2892,White,Furniture,788.7,229
2893,Much,Sports,1122.36,108
2894,Law,Groceries,1851.33,31
2895,Cold,Beauty,1838.39,221
2896,Through,Sports,590.46,118
2897,Especially,Clothing,935.78,17
2898,Control,Sports,1567.2,489
2899,Company,Beauty,971.36,395
2900,Policy,Clothing,218.61,73
2901,Decide,Groceries,1474.58,229
2902,Factor,Beauty,1704.38,285
2903,Same,Clothing,563.62,107
2904,Reduce,Sports,617.37,94
2905,Interview,Beauty,1591.94,10
2906,Education,Beauty,1003.82,286
2907,More,Groceries,1665.63,363
2908,Window,Groceries,1259.37,407
2909,Special,Furniture,1151.25,4
2910,Sister,Beauty,1263.35,418
2911,Eight,Sports,542.72,486
2912,Young,Groceries,311.58,375
2913,Hospital,Sports,1353.67,495
2914,Make,Furniture,1622.49,390
2915,Own,Electronics,1450.26,89
2916,Simple,Beauty,417.39,394
2917,Protect,Clothing,935.04,197
2918,Before,Electronics,1299.2,495
2919,Drive,Electronics,180.98,25
2920,Own,Electronics,819.4,324
2921,Help,Electronics,1251.94,161
2922,Others,Groceries,676.05,353
2923,Sort,Electronics,512.13,134
2924,Compare,Groceries,645.58,261
2925,Candidate,Sports,1195.01,168
2926,Most,Clothing,851.96,249
2927,Defense,Groceries,952.6,303
2928,Believe,Groceries,837.04,174
2929,Major,Sports,915.12,305
2930,Worker,Clothing,1134.68,402
2931,Long,Clothing,263.04,39
2932,Democrat,Furniture,123.75,19
2933,Speech,Furniture,1293.22,490
2934,Environment,Furniture,471.66,138
2935,Pass,Sports,903.4,136
2936,Think,Groceries,166.83,136
2937,Hit,Clothing,718.41,138
2938,Discuss,Clothing,422.27,391
2939,Heavy,Beauty,1504.19,146
2940,Friend,Groceries,64.31,448
2941,Agree,Clothing,753.52,314
2942,Drop,Groceries,300.69,276
2943,Term,Groceries,1071.89,207
2944,Why,Clothing,1238.86,492
2945,Peace,Beauty,582.2,103
2946,Girl,Electronics,535.55,419
2947,Phone,Beauty,1684.07,415
2948,Allow,Furniture,966.31,51
2949,Body,Beauty,1748.05,92
2950,Say,Clothing,194.26,336
2951,Million,Furniture,615.01,325
2952,Near,Groceries,916.45,466
2953,Election,Clothing,877.57,216
2954,Issue,Furniture,1721.65,94
2955,Federal,Electronics,242.0,102
2956,Administration,Groceries,715.01,231
2957,But,Beauty,864.36,494
2958,True,Clothing,21.12,402
2959,Cause,Clothing,1296.07,389
2960,Above,Electronics,139.57,20
2961,Sea,Furniture,970.39,409
2962,Question,Groceries,870.95,116
2963,Memory,Electronics,1733.6,75
2964,Rock,Clothing,189.86,63
2965,Among,Electronics,1142.13,151
2966,Stop,Beauty,1193.59,387
2967,Set,Beauty,532.06,453
2968,School,Furniture,1588.12,469
2969,Population,Electronics,1859.01,224
2970,Work,Furniture,901.64,435
2971,Practice,Furniture,1567.96,169
2972,Piece,Furniture,372.27,135
2973,Task,Clothing,1599.66,457
2974,Friend,Beauty,277.94,236
2975,Bring,Electronics,1689.58,344
2976,Offer,Clothing,996.18,161
2977,Outside,Sports,490.85,352
2978,Voice,Electronics,108.18,52
2979,Spring,Beauty,682.41,326
2980,Catch,Clothing,354.06,481
2981,Family,Clothing,898.67,169
2982,Two,Groceries,1373.92,411
2983,Generation,Clothing,1974.24,404
2984,Follow,Sports,752.59,85
2985,Born,Electronics,1525.1,376
2986,Machine,Sports,1923.52,273
2987,Look,Clothing,1058.41,9
2988,Respond,Clothing,332.04,273
2989,Eight,Electronics,1081.92,216
2990,Check,Sports,1704.83,341
2991,Speech,Sports,404.69,380
2992,Speak,Clothing,1341.77,92
2993,Adult,Sports,396.27,369
2994,People,Beauty,1860.98,160
2995,Data,Electronics,1499.68,77
2996,Development,Sports,810.22,473
2997,Among,Furniture,125.27,233
2998,Soon,Furniture,262.72,120
2999,While,Groceries,1064.33,105
3000,Worker,Beauty,477.5,181
3001,Artist,Electronics,1670.64,44
3002,On,Clothing,482.05,431
3003,Leader,Electronics,1450.82,206
3004,Sister,Beauty,286.37,9
3005,Sound,Furniture,681.25,180
3006,Look,Clothing,919.74,337
3007,Culture,Groceries,586.14,314
3008,Tonight,Furniture,757.66,21
3009,Blue,Beauty,818.63,118
3010,Decide,Electronics,5.41,97
3011,Kitchen,Furniture,562.25,292
3012,Control,Beauty,1203.37,451
3013,Still,Beauty,669.1,70
3014,North,Clothing,418.99,46
3015,Painting,Beauty,1103.32,423
3016,Leg,Groceries,1349.08,335
3017,Turn,Sports,1074.64,298
3018,Week,Electronics,1603.28,324
3019,Edge,Groceries,1240.24,458
3020,Society,Groceries,1283.8,35
3021,Money,Electronics,839.97,380
3022,Weight,Beauty,49.09,116
3023,Suffer,Groceries,796.17,263
3024,Answer,Beauty,1437.1,470
3025,Production,Furniture,182.95,188
3026,Involve,Groceries,1474.58,204
3027,Play,Clothing,1615.95,479
3028,Soldier,Clothing,1562.82,46
3029,Rest,Electronics,204.16,85
3030,Soldier,Groceries,1949.47,397
3031,Population,Electronics,1406.85,381
3032,Never,Clothing,1396.02,132
3033,Board,Groceries,560.28,181
3034,Develop,Beauty,712.89,175
3035,View,Furniture,892.41,98
3036,Even,Sports,374.92,402
3037,Head,Beauty,172.2,462
3038,Back,Groceries,149.55,19
3039,West,Furniture,1357.76,126
3040,Threat,Electronics,374.89,371
3041,Should,Electronics,688.49,287
3042,Whole,Groceries,1088.71,199
3043,Candidate,Clothing,1088.98,260
3044,Coach,Clothing,394.78,34
3045,Whom,Clothing,1584.66,446
3046,Up,Furniture,1460.88,189
3047,Paper,Furniture,883.86,218
3048,Prove,Clothing,1592.72,25
3049,Bit,Sports,1477.92,151
3050,Form,Groceries,138.23,335
3051,Test,Beauty,369.35,172
3052,View,Beauty,33.2,291
3053,Record,Sports,1802.05,467
3054,Past,Furniture,569.93,74
3055,Pressure,Furniture,700.57,315
3056,Must,Furniture,629.46,401
3057,Run,Clothing,1495.19,455
3058,System,Groceries,1951.37,353
3059,Cause,Electronics,1052.99,150
3060,By,Furniture,1159.22,270
3061,Blue,Electronics,679.71,343
3062,Require,Beauty,1020.87,76
3063,Decide,Furniture,1095.38,198
3064,Tell,Sports,206.24,162
3065,His,Sports,1804.65,55
3066,Account,Sports,1150.17,360
3067,The,Sports,557.54,407
3068,First,Furniture,1608.26,158
3069,Bank,Beauty,1010.86,268
3070,Wall,Sports,649.88,91
3071,Either,Furniture,1958.62,355
3072,Economic,Electronics,1841.05,463
3073,Star,Beauty,724.82,204
3074,Relationship,Beauty,526.96,261
3075,Full,Furniture,334.36,57
3076,Success,Clothing,504.76,69
3077,Answer,Beauty,514.34,459
3078,Boy,Clothing,1694.7,352
3079,Image,Sports,1311.95,90
3080,Person,Groceries,1882.98,478
3081,Throw,Groceries,1321.61,7
3082,Middle,Furniture,1816.83,380
3083,Expert,Clothing,820.92,369
3084,Visit,Beauty,727.44,441
3085,Author,Clothing,1218.44,417
3086,Clearly,Electronics,49.97,12
3087,Career,Clothing,1968.2,244
3088,Small,Furniture,33.79,366
3089,Foot,Furniture,1044.53,85
3090,Simple,Groceries,1720.18,79
3091,They,Beauty,566.89,20
3092,Sea,Furniture,81.99,490
3093,Young,Electronics,1624.55,98
3094,From,Furniture,1791.61,21
